timestamp,price,funding_rate,open_interest,open_interest_usd,next_funding_time
2026-01-21 16:58:50,89165.7,-0.0016964076786999999,2663350.120000014,26633.50120000014,1769040000000
2026-01-21 17:01:24,89146.4,-0.0015355129255000001,2665141.350000014,26651.41350000014,1769040000000
2026-01-21 17:03:55,89185.0,-0.0014584911327,2665783.3700000145,26657.833700000145,1769040000000
2026-01-21 17:06:28,89160.1,-0.0012883692207800001,2667418.700000014,26674.18700000014,1769040000000
2026-01-21 17:09:04,89210.1,-0.0011550443128800002,2668640.270000014,26686.40270000014,1769040000000
2026-01-21 17:11:34,89244.8,-0.00099931866498,2669501.340000014,26695.01340000014,1769040000000
2026-01-21 17:14:08,89250.4,-0.00092952747545,2672446.6400000146,26724.466400000143,1769040000000
2026-01-21 17:16:38,89271.0,-0.0007484901248000001,2673233.280000014,26732.332800000142,1769040000000
2026-01-21 17:19:12,89309.6,-0.00062724130397,2675605.8000000147,26756.05800000015,1769040000000
2026-01-21 17:21:41,89312.0,-0.00045569674074,2674328.6900000144,26743.286900000145,1769040000000
2026-01-21 17:24:17,89375.5,-0.00029939747243,2674051.740000015,26740.51740000015,1769040000000
2026-01-21 17:26:45,89401.6,-0.0002015065613,2672404.230000015,26724.042300000146,1769040000000
2026-01-21 17:29:23,89363.0,-0.00015185373929,2670720.0100000147,26707.200100000147,1769040000000
2026-01-21 17:31:48,89400.8,-5.518896817e-05,2669957.230000015,26699.57230000015,1769040000000
2026-01-21 17:34:29,89413.0,9.844691809e-05,2668536.720000015,26685.36720000015,1769040000000
2026-01-21 17:36:52,89384.4,0.00012697522675,2668797.790000015,26687.977900000147,1769040000000
2026-01-21 17:39:33,89421.5,0.00020242895604999998,2668110.400000015,26681.10400000015,1769040000000
2026-01-21 17:41:56,89380.0,0.00025833611602999997,2667877.7600000147,26678.777600000147,1769040000000
2026-01-21 17:44:37,89348.5,0.00033278687450999996,2667506.3500000145,26675.063500000146,1769040000000
2026-01-21 17:47:02,89320.2,0.00036779630392000005,2663970.5300000147,26639.705300000147,1769040000000
2026-01-21 17:49:43,89277.3,0.00051536702328,2663095.630000015,26630.956300000147,1769040000000
2026-01-21 17:52:08,89307.1,0.0006444265218299999,2663158.8400000148,26631.588400000146,1769040000000
2026-01-21 17:54:47,89182.9,0.0007182038145800001,2662825.2100000144,26628.252100000147,1769040000000
2026-01-21 17:57:11,89084.1,0.00075861876496,2664268.5100000147,26642.685100000144,1769040000000
2026-01-21 17:59:51,89066.8,0.00086794655666,2664995.6200000145,26649.956200000146,1769040000000
2026-01-21 18:02:15,89156.1,0.00090526026774,2664379.5200000154,26643.795200000153,1769040000000
2026-01-21 18:04:54,89287.9,0.00103328360099,2663098.0700000147,26630.980700000146,1769040000000
2026-01-21 18:07:18,89298.5,0.00119214436197,2664126.4200000144,26641.264200000143,1769040000000
2026-01-21 18:09:58,89251.8,0.0013090255863500001,2670312.8100000145,26703.128100000144,1769040000000
2026-01-21 18:12:23,89239.6,0.00147332862965,2670754.9700000146,26707.549700000145,1769040000000
2026-01-21 18:15:02,89262.7,0.00154265965033,2671602.750000015,26716.02750000015,1769040000000
2026-01-21 18:17:26,89289.2,0.00164068500718,2673507.730000015,26735.077300000146,1769040000000
2026-01-21 18:20:07,89348.7,0.00176178604416,2673897.9200000153,26738.97920000015,1769040000000
2026-01-21 18:22:30,89250.1,0.00189088584868,2673747.940000015,26737.47940000015,1769040000000
2026-01-21 18:25:11,89279.4,0.00193220127474,2673829.3400000148,26738.293400000148,1769040000000
2026-01-21 18:27:34,89245.3,0.00204466618173,2674140.6100000143,26741.406100000146,1769040000000
2026-01-21 18:30:15,89297.0,0.00215610121206,2673645.9000000143,26736.459000000144,1769040000000
2026-01-21 18:32:37,89281.2,0.00217040331937,2673021.8900000146,26730.218900000145,1769040000000
2026-01-21 18:35:18,89270.8,0.00221563588472,2672735.990000014,26727.359900000145,1769040000000
2026-01-21 18:37:41,89224.9,0.0022782936426300002,2671646.4200000144,26716.464200000144,1769040000000
2026-01-21 18:40:22,89344.6,0.00233434322248,2671704.370000014,26717.043700000144,1769040000000
2026-01-21 18:42:45,89283.3,0.00239565992286,2671558.3400000143,26715.58340000014,1769040000000
2026-01-21 18:45:26,89250.5,0.00245901895534,2672203.9600000144,26722.039600000142,1769040000000
2026-01-21 18:47:49,89229.7,0.00252840610365,2672049.4400000144,26720.49440000014,1769040000000
2026-01-21 18:50:29,89285.6,0.00264777161896,2672050.310000014,26720.50310000014,1769040000000
2026-01-21 18:52:52,89271.0,0.00271139865997,2672225.4100000137,26722.25410000014,1769040000000
2026-01-21 18:55:33,89219.7,0.00280589370079,2672504.520000014,26725.04520000014,1769040000000
2026-01-21 18:57:57,89212.5,0.00288132303496,2672954.470000014,26729.54470000014,1769040000000
2026-01-21 19:00:37,89147.3,0.00294382944941,2672502.290000014,26725.022900000138,1769040000000
2026-01-21 19:03:01,89150.0,0.00302023850785,2672745.2400000137,26727.45240000014,1769040000000
2026-01-21 19:05:40,89105.9,0.00308457477897,2672789.4700000137,26727.89470000014,1769040000000
2026-01-21 19:08:04,89165.0,0.00313022912038,2673702.0800000136,26737.020800000137,1769040000000
2026-01-21 19:10:44,89190.6,0.00318427817099,2674025.070000014,26740.25070000014,1769040000000
2026-01-21 19:13:08,89250.0,0.0032624715633700003,2673485.430000013,26734.85430000013,1769040000000
2026-01-21 19:15:47,89286.1,0.0033158872241,2673014.930000013,26730.149300000132,1769040000000
2026-01-21 19:18:13,89256.0,0.00333782056314,2672860.7400000133,26728.607400000135,1769040000000
2026-01-21 19:20:51,89333.9,0.0033986575519099997,2672962.3100000136,26729.623100000135,1769040000000
2026-01-21 19:23:16,89336.1,0.0034640783287,2672939.610000014,26729.39610000014,1769040000000
2026-01-21 19:25:55,89314.4,0.00347308984676,2672824.370000014,26728.24370000014,1769040000000
2026-01-21 19:28:21,89297.9,0.0034923836944699997,2672816.150000014,26728.16150000014,1769040000000
2026-01-21 19:30:58,89294.2,0.0035265641899,2672581.600000014,26725.81600000014,1769040000000
2026-01-21 19:33:25,89280.5,0.00360607039817,2673403.470000014,26734.034700000142,1769040000000
2026-01-21 19:36:02,89233.6,0.0036772271077299998,2674078.430000014,26740.78430000014,1769040000000
2026-01-21 19:38:28,89242.6,0.00370268945518,2672205.990000014,26722.059900000142,1769040000000
2026-01-21 19:41:07,89212.9,0.0037566416858000004,2672044.270000014,26720.442700000138,1769040000000
2026-01-21 19:43:36,89244.0,0.0038332316003199998,2672333.4900000137,26723.334900000136,1769040000000
2026-01-21 19:46:12,89211.1,0.0038955953134,2671645.2000000137,26716.452000000136,1769040000000
2026-01-21 19:48:40,89153.4,0.0038738742000999997,2670489.8600000134,26704.89860000013,1769040000000
2026-01-21 19:51:16,89080.8,0.00386420665088,2667859.4900000137,26678.59490000014,1769040000000
2026-01-21 19:53:45,88968.4,0.00385161499868,2666646.2000000137,26666.462000000138,1769040000000
2026-01-21 19:56:22,88955.5,0.00384460928296,2665147.830000014,26651.47830000014,1769040000000
2026-01-21 19:58:51,88700.5,0.0038885129663299997,2652836.750000014,26528.36750000014,1769040000000
2026-01-21 20:01:26,88818.3,0.00392342015705,2653783.8600000143,26537.838600000145,1769040000000
2026-01-21 20:03:57,88780.3,0.00393636732521,2659119.3400000143,26591.193400000142,1769040000000
2026-01-21 20:06:29,88614.8,0.00399710918735,2654228.500000015,26542.28500000015,1769040000000
2026-01-21 20:09:00,88689.5,0.00403117976267,2660225.590000015,26602.255900000153,1769040000000
2026-01-21 20:11:33,88480.0,0.00423177082696,2662879.9600000144,26628.799600000148,1769040000000
2026-01-21 20:14:04,88247.0,0.00434527315736,2672153.6500000157,26721.53650000016,1769040000000
2026-01-21 20:16:39,88400.0,0.00450653632002,2673886.470000015,26738.86470000015,1769040000000
2026-01-21 20:17:57,88294.9,0.004553181045950001,2675151.9700000156,26751.519700000154,1769040000000
2026-01-21 20:20:32,88408.5,0.00472490474458,2684840.4900000156,26848.404900000154,1769040000000
2026-01-21 20:25:36,88341.6,0.005006792701209999,2684771.1600000155,26847.711600000155,1769040000000
2026-01-21 20:28:38,88324.4,0.00517614990241,2688638.190000016,26886.381900000157,1769040000000
2026-01-21 20:33:43,88408.2,0.0054090004148999995,2694367.600000016,26943.67600000016,1769040000000
2026-01-21 20:38:47,88626.9,0.00561520475777,2700290.8600000152,27002.90860000015,1769040000000
2026-01-21 20:43:54,88583.5,0.0057666598353,2698910.020000016,26989.10020000016,1769040000000
2026-01-21 20:48:59,88545.3,0.00588003901545,2698552.0000000163,26985.520000000164,1769040000000
2026-01-21 20:54:03,88624.1,0.006088692738580001,2700463.0100000165,27004.630100000166,1769040000000
2026-01-21 20:59:08,88717.1,0.006247238572079999,2701817.0700000166,27018.170700000166,1769040000000
2026-01-21 21:04:13,88734.3,0.006440697181039999,2703469.0400000163,27034.690400000163,1769040000000
2026-01-21 21:09:17,88875.5,0.00655196527464,2700764.0900000166,27007.640900000166,1769040000000
2026-01-21 21:14:22,88924.4,0.00668978296829,2700119.6100000166,27001.196100000165,1769040000000
2026-01-21 21:19:27,88831.7,0.00675820455936,2700405.060000016,27004.05060000016,1769040000000
2026-01-21 21:24:31,88750.1,0.00681460068113,2698058.8300000154,26980.588300000156,1769040000000
2026-01-21 21:29:35,88771.9,0.00676449127684,2698340.680000016,26983.40680000016,1769040000000
2026-01-21 21:34:39,88865.0,0.0066878854642599996,2698880.360000016,26988.80360000016,1769040000000
2026-01-21 21:39:44,88761.1,0.0067219804215999995,2696958.780000016,26969.58780000016,1769040000000
2026-01-21 21:44:48,88675.3,0.00663200179388,2695389.150000016,26953.89150000016,1769040000000
2026-01-21 21:49:52,88600.6,0.00669947714359,2696761.5900000166,26967.615900000168,1769040000000
2026-01-21 21:54:56,88756.2,0.0066970389693,2696076.8900000164,26960.768900000163,1769040000000
